Date Of Death Year,Date Of Death Month,Region,AgeGroup,RaceEthnicity,"COVID-19 (U071, Multiple Cause of Death)",Sex,Place Of Death,AnalysisDate,Note,flag_cov19mcod
2020,06,United States,40-49 years,Other,14,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,5-17 years,Hispanic,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,United States,5-17 years,Non-Hispanic American Indian or Alaska Native,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,5-17 years,Non-Hispanic Asian,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,5-17 years,Non-Hispanic Black,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,United States,5-17 years,Non-Hispanic White,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,United States,5-17 years,Other,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,50-64 years,Hispanic,1240,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,50-64 years,Non-Hispanic American Indian or Alaska Native,130,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,50-64 years,Non-Hispanic Asian,105,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,50-64 years,Non-Hispanic Black,742,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,50-64 years,Non-Hispanic White,774,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,50-64 years,Other,39,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,65-74 years,Hispanic,989,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,65-74 years,Non-Hispanic American Indian or Alaska Native,89,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,65-74 years,Non-Hispanic Asian,159,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,65-74 years,Non-Hispanic Black,888,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,65-74 years,Non-Hispanic White,1536,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,65-74 years,Other,56,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,75-84 years,Hispanic,782,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,75-84 years,Non-Hispanic American Indian or Alaska Native,70,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,75-84 years,Non-Hispanic Asian,177,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,75-84 years,Non-Hispanic Black,843,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,75-84 years,Non-Hispanic White,2525,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,75-84 years,Other,45,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,85+ years,Hispanic,659,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,85+ years,Non-Hispanic American Indian or Alaska Native,27,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,85+ years,Non-Hispanic Asian,211,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,85+ years,Non-Hispanic Black,640,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,85+ years,Non-Hispanic White,3886,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,85+ years,Other,29,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 1 year,Hispanic,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,United States,Under 1 year,Non-Hispanic American Indian or Alaska Native,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 1 year,Non-Hispanic Asian,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 1 year,Non-Hispanic Black,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,United States,Under 1 year,Non-Hispanic White,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 1 year,Other,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,United States,Unknown Age,Hispanic,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Unknown Age,Non-Hispanic American Indian or Alaska Native,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Unknown Age,Non-Hispanic Asian,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Unknown Age,Non-Hispanic Black,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Unknown Age,Non-Hispanic White,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Unknown Age,Other,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,1-4 Years,Hispanic,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,07,United States,1-4 Years,Non-Hispanic American Indian or Alaska Native,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,1-4 Years,Non-Hispanic Asian,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,1-4 Years,Non-Hispanic Black,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,1-4 Years,Non-Hispanic White,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,1-4 Years,Other,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,18-29 years,Hispanic,114,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,18-29 years,Non-Hispanic American Indian or Alaska Native,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,07,United States,18-29 years,Non-Hispanic Asian,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,07,United States,18-29 years,Non-Hispanic Black,47,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,18-29 years,Non-Hispanic White,33,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,18-29 years,Other,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,07,United States,30-39 years,Hispanic,274,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,30-39 years,Non-Hispanic American Indian or Alaska Native,30,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,30-39 years,Non-Hispanic Asian,14,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,United States,30-39 years,Non-Hispanic Black,129,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
